# frequency_cm^-1 signal
8.464245780175880327e+02 -3.034054538469987072e+00
8.479414679423507550e+02 -3.052261060548847826e+00
8.494583578671135911e+02 -3.073071245112317662e+00
8.509752477918761997e+02 -3.095301094335500824e+00
8.524921377166389220e+02 -3.117687808951187911e+00
8.540090276414015307e+02 -3.138952775368496706e+00
8.555259175661643667e+02 -3.157867031074838238e+00
8.570428074909269753e+02 -3.173315443279968395e+00
8.585596974156896977e+02 -3.184355814312200383e+00
8.600765873404524200e+02 -3.190269343167604799e+00
8.615934772652151423e+02 -3.190599318527983286e+00
8.631103671899778647e+02 -3.185175571776225567e+00
8.646272571147404733e+02 -3.174123042007543027e+00
8.661441470395031956e+02 -3.157853749516530861e+00
8.676610369642660316e+02 -3.137042481291059559e+00
8.691779268890286403e+02 -3.112587497743493081e+00
8.706948168137913626e+02 -3.085558509044463715e+00
8.722117067385539713e+02 -3.057134979864482016e+00
8.737285966633168073e+02 -3.028538448289610052e+00
8.752454865880795296e+02 -3.000962944570513269e+00
8.767623765128421383e+02 -2.975507738954130232e+00
8.782792664376048606e+02 -2.953116522484901640e+00
8.797961563623674692e+02 -2.934526735416902898e+00
8.813130462871303052e+02 -2.920232127466134919e+00
8.828299362118929139e+02 -2.910460801633951267e+00
8.843468261366556362e+02 -2.905170011753654080e+00
8.858637160614182449e+02 -2.904057916755474977e+00
8.873806059861810809e+02 -2.906591411704526173e+00
8.888974959109438032e+02 -2.912048128338390551e+00
8.904143858357064119e+02 -2.919569794258406681e+00
8.919312757604691342e+02 -2.928223420317028758e+00
8.934481656852319702e+02 -2.937066298185939228e+00
8.949650556099945788e+02 -2.945210567191334228e+00
8.964819455347573012e+02 -2.951883166062436281e+00
8.979988354595199098e+02 -2.956477317146392281e+00
8.995157253842827458e+02 -2.958592275095746071e+00
9.010326153090453545e+02 -2.958058869058657780e+00
9.025495052338080768e+02 -2.954949322581767124e+00
9.040663951585706855e+02 -2.949570883666480015e+00
9.055832850833335215e+02 -2.942443867423999659e+00
9.071001750080962438e+02 -2.934265733061402592e+00
9.086170649328588524e+02 -2.925863716847764362e+00
9.101339548576215748e+02 -2.918139263226667168e+00
9.116508447823844108e+02 -2.912007990127190471e+00
9.131677347071470194e+02 -2.908339160607752660e+00
9.146846246319097418e+02 -2.907898598247930622e+00
9.162015145566723504e+02 -2.911298684173957874e+00
9.177184044814351864e+02 -2.918958533697817437e+00
9.192352944061977951e+02 -2.931076711276840108e+00
9.207521843309605174e+02 -2.947617958394445736e+00
9.222690742557232397e+02 -2.968314444066915136e+00
9.237859641804858484e+02 -2.992681070870514937e+00
9.253028541052486844e+02 -3.020043449356270671e+00
9.268197440300112930e+02 -3.049576354036994452e+00
9.283366339547740154e+02 -3.080349848661250611e+00
9.298535238795366240e+02 -3.111379857594796849e+00
9.313704138042994600e+02 -3.141679787879095187e+00
9.328873037290621824e+02 -3.170309879133765829e+00
9.344041936538247910e+02 -3.196421264029791764e+00
9.359210835785875133e+02 -3.219292231726267772e+00
9.374379735033503493e+02 -3.238354856988892472e+00
9.389548634281129580e+02 -3.253210934112538588e+00
9.404717533528756803e+02 -3.263636975808363871e+00
9.419886432776382890e+02 -3.269578839332939690e+00
9.435055332024011250e+02 -3.271137264547423484e+00
9.450224231271637336e+02 -3.268546197913750895e+00
9.465393130519264560e+02 -3.262146190707756244e+00
9.480562029766890646e+02 -3.252355371556252983e+00
9.495730929014519006e+02 -3.239640491917568532e+00
9.510899828262146229e+02 -3.224490334669394720e+00
9.526068727509772316e+02 -3.207393383439654855e+00
9.541237626757399539e+02 -3.188821111205558001e+00
9.556406526005027899e+02 -3.169217609976047179e+00
9.571575425252653986e+02 -3.148995605543392529e+00
9.586744324500281209e+02 -3.128538241726975588e+00
9.601913223747907296e+02 -3.108205434712482340e+00
9.617082122995535656e+02 -3.088343140902766404e+00
9.632251022243161742e+02 -3.069293591289768752e+00
9.647419921490788965e+02 -3.051404447814239695e+00
9.662588820738415052e+02 -3.035034942316970685e+00
9.677757719986043412e+02 -3.020557359126542885e+00
9.692926619233670635e+02 -3.008352693961351410e+00
9.708095518481296722e+02 -2.998799925594425542e+00
9.723264417728923945e+02 -2.992259021658738138e+00
9.738433316976550032e+02 -2.989048507158928558e+00
9.753602216224178392e+02 -2.989419091573101817e+00
9.768771115471805615e+02 -2.993525417535004784e+00
9.783940014719431701e+02 -3.001398407377708466e+00
9.799108913967058925e+02 -3.012920900925146750e+00
9.814277813214686148e+02 -3.027809271380396794e+00
9.829446712462313371e+02 -3.045603466005926574e+00
9.844615611709940595e+02 -3.065667453265412234e+00
9.859784510957566681e+02 -3.087201395451607322e+00
9.874953410205195041e+02 -3.109266049653365283e+00
9.890122309452821128e+02 -3.130818988135607217e+00
9.905291208700448351e+02 -3.150761289406099230e+00
9.920460107948074437e+02 -3.167992455683732445e+00
9.935629007195702798e+02 -3.181470532635410908e+00
9.950797906443330021e+02 -3.190273808267896971e+00
9.965966805690956107e+02 -3.193660103423154428e+00
9.981135704938583331e+02 -3.191119574224130506e+00
9.996304604186211691e+02 -3.182417145666105007e+00
1.001147350343383778e+03 -3.167621182860106632e+00
1.002664240268146500e+03 -3.147115758246751938e+00
1.004181130192909109e+03 -3.121594845194236356e+00
1.005698020117671945e+03 -3.092037899061338191e+00
1.007214910042434553e+03 -3.059667500948347829e+00
1.008731799967197276e+03 -3.025890953679609918e+00
1.010248689891959884e+03 -2.992228848449926648e+00
1.011765579816722720e+03 -2.960234582265831804e+00
1.013282469741485443e+03 -2.931409528912843232e+00
1.014799359666248051e+03 -2.907118993005218144e+00
1.016316249591010774e+03 -2.888514170648253998e+00
1.017833139515773610e+03 -2.876465086907360025e+00
1.019350029440536218e+03 -2.871508889225774297e+00
1.020866919365298941e+03 -2.873816980534642074e+00
1.022383809290061549e+03 -2.883183331214939749e+00
1.023900699214824272e+03 -2.899034988684284553e+00
1.025417589139587108e+03 -2.920464393884648402e+00
1.026934479064349716e+03 -2.946281709426299855e+00
1.028451368989112325e+03 -2.975084059576637685e+00
1.029968258913874934e+03 -3.005337466910537714e+00
1.031485148838637770e+03 -3.035466421481974209e+00
1.033002038763400606e+03 -3.063945495550687959e+00
1.034518928688163214e+03 -3.089387258121356616e+00
1.036035818612925823e+03 -3.110620962160137282e+00
1.037552708537688659e+03 -3.126757061016007366e+00
1.039069598462451268e+03 -3.137233522015336007e+00
1.040586488387214104e+03 -3.141841084655355054e+00
1.042103378311976712e+03 -3.140725980089449809e+00
1.043620268236739548e+03 -3.134370096360815872e+00
1.045137158161502157e+03 -3.123550041939721744e+00
1.046654048086264766e+03 -3.109277930283650626e+00
1.048170938011027602e+03 -3.092727888739776887e+00
1.049687827935790210e+03 -3.075153207437034464e+00
1.051204717860553046e+03 -3.057799627460028535e+00
1.052721607785315655e+03 -3.041820484541323033e+00
1.054238497710078263e+03 -3.028199261661919550e+00
1.055755387634841099e+03 -3.017684573948460347e+00
1.057272277559603708e+03 -3.010741749484971308e+00
1.058789167484366544e+03 -3.007524039566055851e+00
1.060306057409129153e+03 -3.007865168835430314e+00
1.061822947333891989e+03 -3.011293509493729204e+00
1.063339837258654597e+03 -3.017066730417235831e+00
1.064856727183417206e+03 -3.024224427388028325e+00
1.066373617108180042e+03 -3.031655073661905675e+00
1.067890507032942651e+03 -3.038172716962381337e+00
1.069407396957705487e+03 -3.042598248023904439e+00
1.070924286882468095e+03 -3.043839813760244262e+00
1.072441176807230704e+03 -3.040967057921534877e+00
1.073958066731993313e+03 -3.033274332236021387e+00
1.075474956656756149e+03 -3.020328796709445207e+00
1.076991846581518985e+03 -3.002000363535893612e+00
1.078508736506281593e+03 -2.978471662917414164e+00
1.080025626431044202e+03 -2.950227537457107196e+00
1.081542516355807038e+03 -2.918024915450275980e+00
1.083059406280569647e+03 -2.882845183514257226e+00
1.084576296205332483e+03 -2.845832293082953601e+00
1.086093186130095091e+03 -2.808220722619266141e+00
1.087610076054857927e+03 -2.771258023507866763e+00
1.089126965979620536e+03 -2.736126967607410698e+00
1.090643855904383145e+03 -2.703872275000312353e+00
1.092160745829145753e+03 -2.675336540156053378e+00
1.093677635753908589e+03 -2.651109322986201722e+00
1.095194525678671425e+03 -2.631492476038173045e+00
1.096711415603434034e+03 -2.616483703121840421e+00
1.098228305528196643e+03 -2.605779161099561758e+00
1.099745195452959479e+03 -2.598794703768229741e+00
1.101262085377722087e+03 -2.594704203065801185e+00
1.102778975302484923e+03 -2.592492341426164693e+00
1.104295865227247532e+03 -2.591018413365731021e+00
1.105812755152010368e+03 -2.589087054046324443e+00
1.107329645076772977e+03 -2.585521460887385548e+00
1.108846535001535585e+03 -2.579234606452814660e+00
1.110363424926298421e+03 -2.569294153467024611e+00
1.111880314851061030e+03 -2.554977254904645001e+00
1.113397204775823866e+03 -2.535812116921096759e+00
1.114914094700586475e+03 -2.511604070417798873e+00
1.116430984625349083e+03 -2.482444879560109285e+00
1.117947874550111692e+03 -2.448705048780905447e+00
1.119464764474874528e+03 -2.411009909029214526e+00
1.120981654399637364e+03 -2.370201207814748745e+00
1.122498544324399973e+03 -2.327286741453076679e+00
1.124015434249162581e+03 -2.283381207368395227e+00
1.125532324173925417e+03 -2.239641887247024954e+00
1.127049214098688026e+03 -2.197202979902901809e+00
1.128566104023450862e+03 -2.157112381804221268e+00
1.130082993948213471e+03 -2.120274473007694560e+00
1.131599883872976307e+03 -2.087402028972376034e+00
1.133116773797738915e+03 -2.058979777156904056e+00
1.134633663722501524e+03 -2.035241392275302985e+00
1.136150553647264132e+03 -2.016160921647397686e+00
1.137667443572026968e+03 -2.001458800520847348e+00
1.139184333496789804e+03 -1.990621804178046794e+00
1.140701223421552413e+03 -1.982935533331943612e+00
1.142218113346315022e+03 -1.977527380363685916e+00
1.143735003271077858e+03 -1.973417407500152265e+00
1.145251893195840466e+03 -1.969574206492520130e+00
1.146768783120603302e+03 -1.964972615772774045e+00
1.148285673045365911e+03 -1.958650148981010419e+00
1.149802562970128747e+03 -1.949759132652026272e+00
1.151319452894891356e+03 -1.937611847000021870e+00
1.152836342819653964e+03 -1.921716391430730031e+00
1.154353232744416573e+03 -1.901801529399949731e+00
1.155870122669179409e+03 -1.877829375364410858e+00
1.157387012593942245e+03 -1.849995437406579235e+00
1.158903902518704854e+03 -1.818716189576847331e+00
1.160420792443467462e+03 -1.784604985856175441e+00
1.161937682368230298e+03 -1.748437712871754091e+00
1.163454572292992907e+03 -1.711110084428889566e+00
1.164971462217755743e+03 -1.673588885189747799e+00
1.166488352142518352e+03 -1.636859756109362296e+00
1.168005242067280960e+03 -1.601874268768703757e+00
1.169522131992043796e+03 -1.569499053646427944e+00
1.171039021916806405e+03 -1.540469628780322120e+00
1.172555911841569241e+03 -1.515351326281154876e+00
1.174072801766331850e+03 -1.494509346591471388e+00
1.175589691691094686e+03 -1.478089501351259383e+00
1.177106581615857294e+03 -1.466010657069952705e+00
1.178623471540619903e+03 -1.457969289263800761e+00
1.180140361465382512e+03 -1.453455929016115977e+00
1.181657251390145348e+03 -1.451782661600676816e+00
1.183174141314908184e+03 -1.452120250963170989e+00
1.184691031239670792e+03 -1.453542944707488571e+00
1.186207921164433401e+03 -1.455078589671368272e+00
1.187724811089196237e+03 -1.455761382270517101e+00
1.189241701013958846e+03 -1.454684409384511046e+00
1.190758590938721682e+03 -1.451049117011281586e+00
1.192275480863484290e+03 -1.444208980098544481e+00
1.193792370788247126e+03 -1.433704934571496947e+00
1.195309260713009735e+03 -1.419290559885671543e+00
1.196826150637772344e+03 -1.400945547479036879e+00
1.198343040562534952e+03 -1.378876629786111918e+00
1.199859930487297788e+03 -1.353505842189434150e+00
1.201376820412060624e+03 -1.325446707943717550e+00
1.202893710336823233e+03 -1.295469632649370428e+00
1.204410600261585842e+03 -1.264458428977186522e+00
1.205927490186348678e+03 -1.233360425042468123e+00
1.207444380111111286e+03 -1.203133006881690115e+00
1.208961270035874122e+03 -1.174689679829433286e+00
1.210478159960636731e+03 -1.148848787309150854e+00
1.211995049885399567e+03 -1.126287891375543193e+00
1.213511939810162175e+03 -1.107506501551174916e+00
1.215028829734924784e+03 -1.092799353044497934e+00
1.216545719659687393e+03 -1.082241809347161077e+00
1.218062609584450229e+03 -1.075688234189926096e+00
1.219579499509213065e+03 -1.072783388174348262e+00
1.221096389433975673e+03 -1.072986105266351409e+00
1.222613279358738282e+03 -1.075603744679606955e+00
1.224130169283500891e+03 -1.079835243848591864e+00
1.225647059208263727e+03 -1.084820062612006142e+00
1.227163949133026563e+03 -1.089689943759323931e+00
1.228680839057789171e+03 -1.093620246389113593e+00
1.230197728982551780e+03 -1.095877649043830671e+00
1.231714618907314616e+03 -1.095861268430185831e+00
1.233231508832077225e+03 -1.093134681751556592e+00
1.234748398756840061e+03 -1.087446948017715354e+00
1.236265288681602669e+03 -1.078741456332405368e+00
1.237782178606365505e+03 -1.067152238266425579e+00
1.239299068531128114e+03 -1.052988212447676819e+00
1.240815958455890723e+03 -1.036706625889546096e+00
1.242332848380653331e+03 -1.018877663738181116e+00
1.243849738305416167e+03 -1.000142768278936334e+00
1.245366628230179003e+03 -9.811695997836112904e-01
1.246883518154941612e+03 -9.626067589339576402e-01
1.248400408079704221e+03 -9.450413602635573396e-01
1.249917298004467057e+03 -9.289623008187262165e-01
1.251434187929229665e+03 -9.147316258566113856e-01
1.252951077853992501e+03 -9.025657858221635133e-01
1.254467967778755110e+03 -8.925278499497277807e-01
1.255984857703517946e+03 -8.845309443100212166e-01
1.257501747628280555e+03 -8.783523736878726673e-01
1.259018637553043163e+03 -8.736571258810129637e-01
1.260535527477805772e+03 -8.700287989452935022e-01
1.262052417402568608e+03 -8.670054841339490670e-01
1.263569307327331444e+03 -8.641178162668328167e-01
1.265086197252094053e+03 -8.609262916757584039e-01
1.266603087176856661e+03 -8.570550588055719787e-01
1.268119977101619270e+03 -8.522196989751589236e-01
1.269636867026382106e+03 -8.462470101837971104e-01
1.271153756951144942e+03 -8.390854469491210166e-01
1.272670646875907551e+03 -8.308056048910595903e-01
1.274187536800670159e+03 -8.215909138658220590e-01
1.275704426725432995e+03 -8.117194587151770335e-01
1.277221316650195604e+03 -8.015385245046977580e-01
1.278738206574958213e+03 -7.914340118195674068e-01
1.280255096499721049e+03 -7.817972455317916403e-01
1.281771986424483885e+03 -7.729918788597915924e-01
1.283288876349246493e+03 -7.653235602996795173e-01
1.284805766274009102e+03 -7.590147873421548841e-01
1.286322656198771710e+03 -7.541869372600109589e-01
1.287839546123534546e+03 -7.508508758972253228e-01
1.289356436048297383e+03 -7.489068467235633353e-01
1.290873325973059991e+03 -7.481535894620557903e-01
1.292390215897822600e+03 -7.483058897369959661e-01
1.293907105822585436e+03 -7.490190775659018030e-01
1.295423995747348044e+03 -7.499184274038450670e-01
1.296940885672110880e+03 -7.506310109862124325e-01
1.298457775596873489e+03 -7.508173488416959307e-01
1.299974665521636325e+03 -7.502002141792533108e-01
1.301491555446398934e+03 -7.485881642644874878e-01
1.303008445371161542e+03 -7.458917928924517771e-01
1.304525335295924151e+03 -7.421312809532601973e-01
1.306042225220686987e+03 -7.374345249376659250e-01
1.307559115145449823e+03 -7.320258903319801780e-01
1.309076005070212432e+03 -7.262064074974303729e-01
1.310592894994975040e+03 -7.203269403459492404e-01
1.312109784919737649e+03 -7.147564555080774262e-01
1.313626674844500485e+03 -7.098479529530298260e-01
1.315143564769263321e+03 -7.059048519050289405e-01
1.316660454694025930e+03 -7.031506376287781634e-01
1.318177344618788538e+03 -7.017043617076670348e-01
1.319694234543551374e+03 -7.015641649714777772e-01
1.321211124468313983e+03 -7.026003891379396515e-01
1.322728014393076592e+03 -7.045591058681583974e-01
1.324244904317839428e+03 -7.070760766935457742e-01
1.325761794242602264e+03 -7.097003272728737988e-01
1.327278684167364872e+03 -7.119257396555525030e-01
1.328795574092127481e+03 -7.132283984249698783e-01
1.330312464016890090e+03 -7.131069244774184135e-01
1.331829353941652926e+03 -7.111227351364981519e-01
1.333346243866415762e+03 -7.069371070299228510e-01
1.334863133791178370e+03 -7.003420965812392485e-01
1.336380023715940979e+03 -6.912827814333527554e-01
1.337896913640703815e+03 -6.798688960526424463e-01
1.339413803565466424e+03 -6.663747017421093322e-01
1.340930693490229032e+03 -6.512267983596486953e-01
1.342447583414991868e+03 -6.349804869967774490e-01
1.343964473339754704e+03 -6.182861612637700066e-01
1.345481363264517313e+03 -6.018479731802486299e-01
1.346998253189280149e+03 -5.863776286426580775e-01
1.348515143114042758e+03 -5.725465694259944671e-01
1.350032033038805366e+03 -5.609399615369113912e-01
1.351548922963568202e+03 -5.520158193473868602e-01
1.353065812888330811e+03 -5.460722563720267209e-01
1.354582702813093420e+03 -5.432252907623432714e-01
1.356099592737856028e+03 -5.433988876569392223e-01
1.357616482662618864e+03 -5.463280465591168200e-01
1.359133372587381473e+03 -5.515748048794701930e-01
1.360650262512144309e+03 -5.585560985511930365e-01
1.362167152436907145e+03 -5.665815666404181439e-01
1.363684042361669754e+03 -5.748986728329138485e-01
1.365200932286432362e+03 -5.827419956728436823e-01
1.366717822211194971e+03 -5.893832498874875814e-01
1.368234712135957807e+03 -5.941785639017019838e-01
1.369751602060720415e+03 -5.966097554344760301e-01
1.371268491985483024e+03 -5.963168003653127602e-01
1.372785381910246088e+03 -5.931193445368875272e-01
1.374302271835008696e+03 -5.870259134685323898e-01
1.375819161759771305e+03 -5.782303696459780706e-01
1.377336051684534141e+03 -5.670960833688044600e-01
1.378852941609296749e+03 -5.541291522633281508e-01
1.380369831534059358e+03 -5.399427619416529156e-01
1.381886721458821967e+03 -5.252153705485662627e-01
1.383403611383584803e+03 -5.106457811368138033e-01
1.384920501308347639e+03 -4.969083125396054346e-01
1.386437391233110247e+03 -4.846111846169062765e-01
1.387954281157873083e+03 -4.742609091092800933e-01
1.389471171082635692e+03 -4.662349521203538183e-01
1.390988061007398301e+03 -4.607642528644925739e-01
1.392504950932160909e+03 -4.579264016103960500e-01
1.394021840856923745e+03 -4.576494604839976832e-01
1.395538730781686354e+03 -4.597256185804405870e-01
1.397055620706449190e+03 -4.638331689900018207e-01
1.398572510631212026e+03 -4.695647330344124848e-01
1.400089400555974635e+03 -4.764592771083151490e-01
1.401606290480737243e+03 -4.840352954789476914e-01
1.403123180405499852e+03 -4.918225764005552669e-01
1.404640070330262688e+03 -4.993902194357084934e-01
1.406156960255025297e+03 -5.063690027423580764e-01
1.407673850179787905e+03 -5.124667697586821058e-01
1.409190740104550741e+03 -5.174761638689792109e-01
1.410707630029313577e+03 -5.212747295081485710e-01
1.412224519954076186e+03 -5.238180594565717829e-01
1.413741409878839022e+03 -5.251272449089894323e-01
1.415258299803601631e+03 -5.252723294642830387e-01
1.416775189728364239e+03 -5.243537447009450903e-01
1.418292079653126848e+03 -5.224837926557690526e-01
1.419808969577889684e+03 -5.197701351057070207e-01
1.421325859502652293e+03 -5.163029637298174324e-01
1.422842749427415129e+03 -5.121470873597305795e-01
1.424359639352177965e+03 -5.073396241707717191e-01
1.425876529276940573e+03 -5.018933789539251622e-01
1.427393419201703182e+03 -4.958053748119600757e-01
1.428910309126465791e+03 -4.890694512646434067e-01
1.430427199051228627e+03 -4.816913886836448055e-01
1.431944088975991235e+03 -4.737047148534858088e-01
1.433460978900753844e+03 -4.651852229293145791e-01
1.434977868825516907e+03 -4.562622951190636877e-01
1.436494758750279516e+03 -4.471253800013821889e-01
1.438011648675042125e+03 -4.380243934950002749e-01
1.439528538599804961e+03 -4.292633687054397962e-01
1.441045428524567569e+03 -4.211873202536143834e-01
1.442562318449330178e+03 -4.141629577718047850e-01
1.444079208374092786e+03 -4.085545208216223023e-01
1.445596098298855622e+03 -4.046965547553614817e-01
1.447112988223618459e+03 -4.028658517685808071e-01
1.448629878148381067e+03 -4.032550025481523304e-01
1.450146768073143903e+03 -4.059500154634434477e-01
1.451663657997906512e+03 -4.109142536950469715e-01
1.453180547922669120e+03 -4.179805262497284790e-01
1.454697437847431729e+03 -4.268525749302125583e-01
1.456214327772194565e+03 -4.371164707389785242e-01
1.457731217696957174e+03 -4.482616274877261886e-01
1.459248107621719782e+03 -4.597103234584445364e-01
1.460764997546482846e+03 -4.708538626744158684e-01
1.462281887471245454e+03 -4.810928717829128232e-01
1.463798777396008063e+03 -4.898787744405230793e-01
1.465315667320770672e+03 -4.967532567190516835e-01
1.466832557245533508e+03 -5.013825612421441980e-01
1.468349447170296116e+03 -5.035837311951646411e-01
1.469866337095058725e+03 -5.033404534662513363e-01
1.471383227019821561e+03 -5.008068878297780024e-01
1.472900116944584397e+03 -4.962987629006465617e-01
1.474417006869347006e+03 -4.902720018720807538e-01
1.475933896794109842e+03 -4.832901349564766580e-01
1.477450786718872450e+03 -4.759826810255299856e-01
1.478967676643635059e+03 -4.689974615647543033e-01
1.480484566568397668e+03 -4.629503787259749981e-01
1.482001456493160504e+03 -4.583764942919130725e-01
1.483518346417923112e+03 -4.556862559341064434e-01
1.485035236342685948e+03 -4.551304223378634939e-01
1.486552126267448784e+03 -4.567766548556886352e-01
1.488069016192211393e+03 -4.604999091306131165e-01
1.489585906116974002e+03 -4.659877353635721864e-01
1.491102796041736610e+03 -4.727604570021624597e-01
1.492619685966499446e+03 -4.802050319442139337e-01
1.494136575891262055e+03 -4.876202994124247403e-01
1.495653465816024664e+03 -4.942703679824679841e-01
1.497170355740787727e+03 -4.994421842194691208e-01
1.498687245665550336e+03 -5.025028987907986799e-01
1.500204135590312944e+03 -5.029525577206968023e-01
1.501721025515075780e+03 -5.004679051006593049e-01
1.503237915439838389e+03 -4.949336773859426275e-01
1.504754805364600998e+03 -4.864586590142090938e-01
1.506271695289363606e+03 -4.753748909852301141e-01
1.507788585214126442e+03 -4.622196951787706509e-01
1.509305475138889051e+03 -4.477015011116975973e-01
1.510822365063651887e+03 -4.326517360617661012e-01
1.512339254988414723e+03 -4.179661634676097304e-01
1.513856144913177332e+03 -4.045399375985701540e-01
1.515373034837939940e+03 -3.932012112347896826e-01
1.516889924762702549e+03 -3.846483373685055662e-01
1.518406814687465385e+03 -3.793955232500912933e-01
1.519923704612227993e+03 -3.777312328784222517e-01
1.521440594536990602e+03 -3.796927295284012738e-01
1.522957484461753666e+03 -3.850589677788732734e-01
1.524474374386516274e+03 -3.933626721953701333e-01
1.525991264311278883e+03 -4.039209810671794965e-01
1.527508154236041491e+03 -4.158826005398311709e-01
1.529025044160804327e+03 -4.282881190078148825e-01
1.530541934085566936e+03 -4.401390765844367947e-01
1.532058824010329545e+03 -4.504706554447860389e-01
1.533575713935092381e+03 -4.584225152216520049e-01
1.535092603859855217e+03 -4.633023754003613992e-01
1.536609493784617825e+03 -4.646374434461376657e-01
1.538126383709380661e+03 -4.622096700644291456e-01
1.539643273634143270e+03 -4.560720177472367132e-01
1.541160163558905879e+03 -4.465443657261894961e-01
1.542677053483668487e+03 -4.341892343744853666e-01
1.544193943408431323e+03 -4.197690746350477009e-01
1.545710833333193932e+03 -4.041883110811980706e-01
1.547227723257956768e+03 -3.884245364098992126e-01
1.548744613182719604e+03 -3.734541330796495306e-01
1.550261503107482213e+03 -3.601780717624740724e-01
1.551778393032244821e+03 -3.493536644303845140e-01
1.553295282957007430e+03 -3.415376249188211699e-01
1.554812172881770266e+03 -3.370449399466335927e-01
1.556329062806532875e+03 -3.359268408853011145e-01
1.557845952731295483e+03 -3.379696824989024129e-01
1.559362842656058092e+03 -3.427148934246008194e-01
1.560879732580821155e+03 -3.494984922089732216e-01
1.562396622505583764e+03 -3.575070941083240417e-01
1.563913512430346600e+03 -3.658459930675092564e-01
1.565430402355109209e+03 -3.736138993980486211e-01
1.566947292279871817e+03 -3.799783305447592130e-01
1.568464182204634426e+03 -3.842455416184313299e-01
1.569981072129397262e+03 -3.859192589978434618e-01
1.571497962054159871e+03 -3.847433207412402911e-01
1.573014851978922707e+03 -3.807245711365163099e-01
1.574531741903685543e+03 -3.741339099257826040e-01
1.576048631828448151e+03 -3.654851400754099422e-01
1.577565521753210760e+03 -3.554930550529164512e-01
1.579082411677973369e+03 -3.450139147012331597e-01
1.580599301602736205e+03 -3.349729401120890571e-01
1.582116191527498813e+03 -3.262845903870802977e-01
1.583633081452261422e+03 -3.197720715921874568e-01
1.585149971377024485e+03 -3.160927081083425572e-01
1.586666861301787094e+03 -3.156754557943280970e-01
1.588183751226549703e+03 -3.186759735192805643e-01
1.589700641151312311e+03 -3.249533543010351133e-01
1.591217531076075147e+03 -3.340709461029708893e-01
1.592734421000837756e+03 -3.453217918847116263e-01
1.594251310925600364e+03 -3.577772358776664108e-01
1.595768200850363201e+03 -3.703553346358211540e-01
1.597285090775126037e+03 -3.819040306613680769e-01
1.598801980699888645e+03 -3.912927317281061912e-01
1.600318870624651481e+03 -3.975051025856616849e-01
1.601835760549414090e+03 -3.997255941236053101e-01
1.603352650474176698e+03 -3.974125426475266232e-01
1.604869540398939307e+03 -3.903515572483261531e-01
1.606386430323702143e+03 -3.786843191647800144e-01
1.607903320248464752e+03 -3.629097442304382026e-01
1.609420210173227360e+03 -3.438565734459375633e-01
1.610937100097990424e+03 -3.226286975472218987e-01
1.612453990022753032e+03 -3.005267158919276427e-01
1.613970879947515641e+03 -2.789512046803016565e-01
1.615487769872278250e+03 -2.592947644686529607e-01
1.617004659797041086e+03 -2.428309982351580798e-01
1.618521549721803694e+03 -2.306090420737126889e-01
1.620038439646566303e+03 -2.233620793829415307e-01
1.621555329571328912e+03 -2.214374148702679679e-01
1.623072219496091975e+03 -2.247542168419462694e-01
1.624589109420854584e+03 -2.327930536703770037e-01
1.626105999345617420e+03 -2.446189935190886400e-01
1.627622889270380028e+03 -2.589374778333402016e-01
1.629139779195142637e+03 -2.741796106138920108e-01
1.630656669119905246e+03 -2.886111239863700662e-01
1.632173559044668082e+03 -3.004572730577160788e-01
1.633690448969430690e+03 -3.080344421321273285e-01
1.635207338894193526e+03 -3.098784354027958043e-01
1.636724228818956362e+03 -3.048593560821670767e-01
1.638241118743718971e+03 -2.922736720730535476e-01
1.639758008668481580e+03 -2.719054900403119479e-01
1.641274898593244188e+03 -2.440511237481801099e-01
1.642791788518007024e+03 -2.095036074328939235e-01
1.644308678442769633e+03 -1.694966910435470597e-01
1.645825568367532242e+03 -1.256108540686712016e-01
1.647342458292295305e+03 -7.964676851117066803e-02
1.648859348217057914e+03 -3.347421324923070124e-02
1.650376238141820522e+03 1.113350466250474444e-02
1.651893128066583131e+03 5.266819252852997929e-02
1.653410017991345967e+03 9.004646898505661023e-02
1.654926907916108576e+03 1.227487765544938852e-01
1.656443797840871184e+03 1.509270877568442693e-01
1.657960687765634020e+03 1.754725792591947664e-01
1.659477577690396629e+03 1.980371000741756871e-01
1.660994467615159465e+03 2.210052921870904463e-01
1.662511357539922301e+03 2.474175237851616860e-01
1.664028247464684910e+03 2.808471330456311366e-01
1.665545137389447518e+03 3.252386157659351018e-01
1.667062027314210127e+03 3.847160970773048083e-01
1.668578917238972963e+03 4.633735094765460971e-01
1.670095807163735572e+03 5.650592039008373035e-01
1.671612697088498180e+03 6.931681506620384070e-01
1.673129587013261244e+03 8.504544090312943228e-01
1.674646476938023852e+03 1.038875190458622644e+00
1.676163366862786461e+03 1.259475707195564897e+00
1.677680256787549069e+03 1.512321239050303578e+00
1.679197146712311906e+03 1.796479665824117999e+00
1.680714036637074514e+03 2.110054332790786802e+00
1.682230926561837123e+03 2.450263786907620478e+00
1.683747816486599731e+03 2.813561883958400678e+00
1.685264706411362795e+03 3.195789241304495931e+00
1.686781596336125403e+03 3.592345178767939906e+00
1.688298486260888239e+03 3.998368280745497216e+00
1.689815376185650848e+03 4.408913593439880430e+00
1.691332266110413457e+03 4.819115242499648843e+00
1.692849156035176065e+03 5.224324851545224746e+00
1.694366045959938901e+03 5.620218431856367047e+00
